consumer_id,consumer_name,consumer_type,connection_type,tariff_category,district,area,address,latitude,longitude,sanctioned_load_kw,meter_number,installation_date,base_consumption,is_anomalous
MN-BIS-000699,Geetarani Koireng,residential,single_phase,Domestic LT-II,Bishnupur,Laphupat Tera,"Laphupat Tera, Bishnupur, Manipur",24.578714,93.868928,4.1,MNP112439,2022-05-21,8.2,False
MN-CHA-000700,City Pharmacy,commercial,three_phase,Shops & Establishments,Chandel,Liwa Sarei,"Liwa Sarei, Chandel, Manipur",24.426916,94.239374,20.37,MNP143010,2023-06-17,40.74,False
MN-UKH-000701,Hero MotoCorp Manipur,commercial,three_phase,Commercial HT,Ukhrul,Litan,"Litan, Ukhrul, Manipur",25.183018,94.406606,12.63,MNP451238,2022-06-28,25.27,False
MN-IMP-000702,Elangbam Chothe,residential,single_phase,BPL Category,Imphal West,Kwakeithel,"Kwakeithel, Imphal West, Manipur",24.798713,93.935528,2.93,MNP907924,2022-11-29,5.85,False
MN-THO-000703,Ibotombi Singh,residential,single_phase,Domestic LT-I,Thoubal,Lilong,"Lilong, Thoubal, Manipur",24.685718,94.085921,2.75,MNP531225,2023-06-16,5.49,False
MN-CHA-000704,Leikai Moyon,residential,single_phase,Domestic LT-I,Chandel,Khudengthabi,"Khudengthabi, Chandel, Manipur",24.496704,94.042213,2.41,MNP124851,2020-07-13,4.82,False
MN-BIS-000705,Khogen Gangte,residential,single_phase,BPL Category,Bishnupur,Karang,"Karang, Bishnupur, Manipur",24.568422,93.884098,4.44,MNP236217,2021-11-24,8.89,False
MN-THO-000706,Maibam Moyon,residential,single_phase,Domestic LT-I,Thoubal,Kakching,"Kakching, Thoubal, Manipur",24.61521,94.016049,4.27,MNP769809,2021-06-18,8.54,False
MN-CHU-000707,Vishal Mega Mart,commercial,three_phase,Commercial HT,Churachandpur,Tipaimukh,"Tipaimukh, Churachandpur, Manipur",24.31252,93.782362,33.62,MNP369836,2023-02-05,67.23,False
MN-CHU-000708,Manipur University,commercial,single_phase,Commercial LT,Churachandpur,Churachandpur Town,"Churachandpur Town, Churachandpur, Manipur",24.375781,93.795069,21.08,MNP370782,2022-07-09,42.15,False
MN-IMP-000709,Deben Rongmei,residential,single_phase,Domestic LT-II,Imphal West,Kongba,"Kongba, Imphal West, Manipur",24.818888,93.926754,4.36,MNP213697,2023-03-14,8.71,False
MN-SEN-000710,Mangang Koireng,residential,single_phase,Domestic LT-I,Senapati,Maram,"Maram, Senapati, Manipur",25.233191,94.126386,3.42,MNP173832,2020-10-19,6.85,False
MN-CHA-000711,Ongbi Singh,residential,three_phase,BPL Category,Chandel,Chandel Town,"Chandel Town, Chandel, Manipur",24.332447,94.003782,4.02,MNP509451,2022-07-06,8.04,False
MN-UKH-000712,Thiyam Inpui,residential,single_phase,Domestic LT-II,Ukhrul,Litan,"Litan, Ukhrul, Manipur",25.10548,94.443871,5.51,MNP985049,2019-12-04,11.01,False
MN-IMP-000713,Rice Bowl Restaurant,commercial,single_phase,Shops & Establishments,Imphal West,Naoremthong,"Naoremthong, Imphal West, Manipur",24.755558,93.931205,13.59,MNP957710,2019-08-19,27.18,False
MN-UKH-000714,Ahongsangbam Meitei,residential,single_phase,BPL Category,Ukhrul,Chingai,"Chingai, Ukhrul, Manipur",25.171635,94.463813,3.93,MNP195071,2021-12-15,7.87,False
MN-UKH-000715,Radhamani Hmar,residential,single_phase,Domestic LT-I,Ukhrul,Phungyar,"Phungyar, Ukhrul, Manipur",25.142049,94.36287,3.62,MNP502824,2020-04-19,7.24,False
MN-SEN-000716,Hemabati Haokip,residential,three_phase,Domestic LT-II,Senapati,Kangpokpi,"Kangpokpi, Senapati, Manipur",25.364327,94.041853,3.11,MNP871043,2022-12-10,6.22,False
MN-BIS-000717,Sorokhaibam Poumai,residential,single_phase,BPL Category,Bishnupur,Bishnupur Bazar,"Bishnupur Bazar, Bishnupur, Manipur",24.599421,93.874237,3.01,MNP774661,2022-04-12,6.02,False
MN-CHA-000718,Wangkhem Meitei,residential,single_phase,BPL Category,Chandel,Chandel Town,"Chandel Town, Chandel, Manipur",24.334752,94.213604,5.22,MNP144894,2021-09-24,10.43,False
MN-CHA-000719,Manihar Aimol,residential,three_phase,Domestic LT-I,Chandel,Molnoi,"Molnoi, Chandel, Manipur",24.320127,94.071962,2.14,MNP871185,2023-03-19,4.28,False
MN-IMP-000720,Lourembam Zou,residential,single_phase,BPL Category,Imphal East,Koirengei,"Koirengei, Imphal East, Manipur",24.804356,93.961525,4.87,MNP152384,2022-04-13,9.74,False
MN-IMP-000721,Hero MotoCorp Manipur,commercial,single_phase,Shops & Establishments,Imphal West,Kongba,"Kongba, Imphal West, Manipur",24.79558,93.923465,18.95,MNP167064,2023-05-30,37.9,False
MN-BIS-000722,Leishangthem Angami,residential,single_phase,BPL Category,Bishnupur,Nambol,"Nambol, Bishnupur, Manipur",24.634145,93.820693,5.91,MNP811351,2021-10-01,11.81,False
MN-THO-000723,Nabachandra Chanu,residential,single_phase,Domestic LT-II,Thoubal,Lilong,"Lilong, Thoubal, Manipur",24.663414,93.96894,4.54,MNP166292,2023-04-30,9.09,False
MN-SEN-000724,Laishram Paite,residential,single_phase,BPL Category,Senapati,Saikul,"Saikul, Senapati, Manipur",25.265021,94.087265,1.81,MNP142675,2023-04-04,3.63,False
MN-SEN-000725,Sorokhaibam Haokip,residential,single_phase,Domestic LT-I,Senapati,Saikul,"Saikul, Senapati, Manipur",25.234976,94.121147,2.52,MNP193471,2020-01-16,5.04,False
MN-CHU-000726,Nongthombam Kom,residential,single_phase,Domestic LT-II,Churachandpur,Tipaimukh,"Tipaimukh, Churachandpur, Manipur",24.425556,93.691891,4.39,MNP648496,2021-06-24,8.79,False
MN-THO-000727,Chinglen Thadou,residential,single_phase,BPL Category,Thoubal,Leisho,"Leisho, Thoubal, Manipur",24.669415,94.026898,2.87,MNP192296,2020-06-27,5.75,False
MN-CHU-000728,CMC Imphal,commercial,single_phase,Commercial LT,Churachandpur,Singngat,"Singngat, Churachandpur, Manipur",24.331897,93.654978,17.38,MNP301224,2023-05-07,34.76,False
MN-IMP-000729,MANIREDA Office,industrial,three_phase,Small Scale Industry,Imphal West,Irilbung,"Irilbung, Imphal West, Manipur",24.795721,93.945681,179.39,MNP632195,2022-10-10,358.79,False
MN-BIS-000730,Thokchom Gangte,residential,single_phase,BPL Category,Bishnupur,Ningthoukhong,"Ningthoukhong, Bishnupur, Manipur",24.626606,93.868267,4.49,MNP984769,2021-05-06,8.98,False
MN-THO-000731,Gokul Maram,residential,single_phase,Domestic LT-II,Thoubal,Thoubal Bazar,"Thoubal Bazar, Thoubal, Manipur",24.626029,94.086079,4.52,MNP363592,2022-02-17,9.04,False
MN-CHA-000732,Manihar Meitei,residential,three_phase,Domestic LT-I,Chandel,Chandel Town,"Chandel Town, Chandel, Manipur",24.412088,94.033297,3.51,MNP265722,2019-08-08,7.02,False
MN-IMP-000733,Leikai Liangmai,residential,single_phase,Domestic LT-II,Imphal West,Singjamei,"Singjamei, Imphal West, Manipur",24.782225,93.940519,3.96,MNP539422,2022-11-21,7.92,False
MN-UKH-000734,Salam Aimol,residential,single_phase,BPL Category,Ukhrul,Kasom,"Kasom, Ukhrul, Manipur",25.07608,94.49536,2.0,MNP532637,2022-11-19,4.0,False
MN-BIS-000735,Naoba Inpui,residential,single_phase,Domestic LT-II,Bishnupur,Nambol,"Nambol, Bishnupur, Manipur",24.592255,93.756304,4.83,MNP251981,2022-10-17,9.66,False
MN-CHA-000736,Manipur University,commercial,single_phase,Commercial HT,Chandel,Machi,"Machi, Chandel, Manipur",24.483615,94.084011,35.4,MNP854787,2022-12-01,70.79,False
MN-CHU-000737,Nongthombam Chanu,residential,single_phase,Domestic LT-I,Churachandpur,Saikot,"Saikot, Churachandpur, Manipur",24.343833,93.786616,4.89,MNP394234,2023-03-29,9.79,False
MN-CHA-000738,Saikhom Angami,residential,single_phase,Domestic LT-II,Chandel,New Samtal,"New Samtal, Chandel, Manipur",24.460981,94.005402,5.83,MNP732958,2023-02-15,11.67,False
MN-THO-000739,Longpi Pottery,commercial,three_phase,Commercial LT,Thoubal,Leisho,"Leisho, Thoubal, Manipur",24.672667,93.995713,34.46,MNP531694,2021-01-29,68.91,False
MN-BIS-000740,Elangbam Lamkang,residential,single_phase,Domestic LT-II,Bishnupur,Karang,"Karang, Bishnupur, Manipur",24.578152,93.880913,2.01,MNP871939,2022-08-15,4.01,False
MN-SEN-000741,Bijoy Simte,residential,three_phase,Domestic LT-I,Senapati,Karong,"Karong, Senapati, Manipur",25.340737,94.05814,1.93,MNP538065,2023-10-04,3.87,False
MN-CHA-000742,Leishangthem Chiru,residential,single_phase,BPL Category,Chandel,Molnoi,"Molnoi, Chandel, Manipur",24.348379,94.003721,3.61,MNP961186,2023-06-16,7.22,False
MN-BIS-000743,Joykumar Tangkhul,residential,three_phase,Domestic LT-I,Bishnupur,Nambol,"Nambol, Bishnupur, Manipur",24.580127,93.839754,2.84,MNP475815,2022-05-07,5.68,False
MN-IMP-000744,Sanasam Paite,residential,single_phase,BPL Category,Imphal West,Lamphel,"Lamphel, Imphal West, Manipur",24.770994,93.932024,1.72,MNP883586,2020-09-24,3.43,False
MN-CHA-000745,Khogen Rongmei,residential,single_phase,Domestic LT-II,Chandel,New Samtal,"New Samtal, Chandel, Manipur",24.480579,94.255679,4.51,MNP757258,2021-05-27,9.01,False
MN-IMP-000746,Umakanta Chiru,residential,single_phase,Domestic LT-II,Imphal East,Khongman,"Khongman, Imphal East, Manipur",24.821526,93.992461,2.33,MNP889460,2022-06-29,4.67,False
MN-BIS-000747,Memcha Kharam,residential,three_phase,BPL Category,Bishnupur,Nambol,"Nambol, Bishnupur, Manipur",24.557897,93.785927,5.08,MNP481671,2023-09-19,10.15,False
MN-UKH-000748,Heisnam Maram,residential,single_phase,BPL Category,Ukhrul,Shangshak,"Shangshak, Ukhrul, Manipur",25.006934,94.416561,5.98,MNP839113,2023-08-18,11.96,False
MN-BIS-000749,Naoroibam Tarao,residential,single_phase,Domestic LT-II,Bishnupur,Moirang,"Moirang, Bishnupur, Manipur",24.63557,93.828217,1.79,MNP873199,2019-10-15,3.57,False
MN-BIS-000750,Victoria Lamkang,residential,single_phase,Domestic LT-II,Bishnupur,Kumbi,"Kumbi, Bishnupur, Manipur",24.633137,93.839847,2.02,MNP390607,2023-09-13,4.03,False
MN-UKH-000751,Ibeyaima Chiru,residential,single_phase,Domestic LT-II,Ukhrul,Shangshak,"Shangshak, Ukhrul, Manipur",25.018771,94.481925,4.51,MNP844305,2021-01-08,9.02,False
MN-CHU-000752,Chanu Hmar,residential,three_phase,Domestic LT-II,Churachandpur,Thanlon,"Thanlon, Churachandpur, Manipur",24.424393,93.781847,4.07,MNP191549,2023-07-22,8.15,False
MN-THO-000753,Thangjam Paite,residential,single_phase,BPL Category,Thoubal,Yairipok,"Yairipok, Thoubal, Manipur",24.651745,94.014564,2.93,MNP255141,2021-03-22,5.85,False
MN-BIS-000754,Oinam Tangkhul,residential,three_phase,BPL Category,Bishnupur,Thanga,"Thanga, Bishnupur, Manipur",24.59346,93.866082,4.21,MNP238440,2021-05-07,8.42,False
MN-CHA-000755,Yumnam Meetei,residential,single_phase,Domestic LT-I,Chandel,Chandel Town,"Chandel Town, Chandel, Manipur",24.478505,94.133014,4.23,MNP975505,2021-02-02,8.46,False
MN-SEN-000756,Takhellambam Inpui,residential,single_phase,BPL Category,Senapati,Karong,"Karong, Senapati, Manipur",25.326262,94.068339,4.66,MNP655919,2020-12-05,9.32,False
MN-CHU-000757,Pukhrambam Paite,residential,single_phase,Domestic LT-I,Churachandpur,Mualkoi,"Mualkoi, Churachandpur, Manipur",24.335615,93.726855,1.97,MNP607765,2021-12-02,3.94,False
MN-IMP-000758,MANIREDA Office,industrial,three_phase,Industrial HT,Imphal East,Heingang,"Heingang, Imphal East, Manipur",24.806916,93.964137,144.36,MNP578073,2023-01-27,288.71,False
MN-THO-000759,Thangjam Thadou,residential,single_phase,BPL Category,Thoubal,Mayang Imphal,"Mayang Imphal, Thoubal, Manipur",24.695053,94.040098,4.85,MNP798724,2019-07-20,9.69,False
MN-BIS-000760,Salam Zou,residential,single_phase,Domestic LT-II,Bishnupur,Nambol,"Nambol, Bishnupur, Manipur",24.600627,93.845116,1.82,MNP293458,2022-11-08,3.64,False
MN-IMP-000761,Ongbi Maram,residential,single_phase,Domestic LT-I,Imphal East,Langol,"Langol, Imphal East, Manipur",24.797807,93.95533,3.63,MNP659565,2022-04-25,7.25,False
MN-IMP-000762,Ongbi Thangal,residential,three_phase,Domestic LT-I,Imphal East,Mantripukhri,"Mantripukhri, Imphal East, Manipur",24.783195,93.939802,2.75,MNP104502,2019-11-12,5.49,False
MN-UKH-000763,Radhamani Simte,residential,single_phase,BPL Category,Ukhrul,Lunghar,"Lunghar, Ukhrul, Manipur",25.194307,94.366269,3.67,MNP563581,2022-02-08,7.34,False
MN-CHA-000764,Ibotombi Khoibu,residential,single_phase,Domestic LT-I,Chandel,Chandel Town,"Chandel Town, Chandel, Manipur",24.33922,94.183234,2.76,MNP521139,2020-07-17,5.53,False
MN-CHA-000765,BT Road Market,commercial,single_phase,Shops & Establishments,Chandel,Khudengthabi,"Khudengthabi, Chandel, Manipur",24.341399,94.154972,7.68,MNP772465,2022-11-29,15.36,False
MN-BIS-000766,Ibomcha Haokip,residential,single_phase,Domestic LT-II,Bishnupur,Ningthoukhong,"Ningthoukhong, Bishnupur, Manipur",24.550766,93.78286,1.67,MNP809952,2020-03-28,3.33,False
MN-SEN-000767,Cement Corporation Manipur,industrial,three_phase,Industrial HT,Senapati,Maram,"Maram, Senapati, Manipur",25.221605,94.017772,168.41,MNP732471,2020-08-11,336.83,False
MN-IMP-000768,Ongbi Zeliang,residential,single_phase,Domestic LT-II,Imphal East,Langol,"Langol, Imphal East, Manipur",24.820043,93.965887,2.82,MNP112782,2022-05-30,5.64,False
MN-CHU-000769,Konsam Liangmai,residential,single_phase,Domestic LT-II,Churachandpur,Thanlon,"Thanlon, Churachandpur, Manipur",24.439763,93.709552,1.89,MNP942725,2021-07-10,3.78,False
MN-SEN-000770,Bijoy Haokip,residential,single_phase,Domestic LT-II,Senapati,Tadubi,"Tadubi, Senapati, Manipur",25.323413,93.972768,3.05,MNP597667,2021-01-22,6.11,False
MN-IMP-000771,Manipur Food Industries,industrial,three_phase,Industrial LT,Imphal West,Irilbung,"Irilbung, Imphal West, Manipur",24.785519,93.941196,118.97,MNP106940,2021-09-16,237.93,False
MN-CHU-000772,Yendrembam Thangal,residential,single_phase,Domestic LT-I,Churachandpur,Tipaimukh,"Tipaimukh, Churachandpur, Manipur",24.405339,93.798923,2.09,MNP308936,2022-12-18,4.18,False
MN-CHU-000773,HDFC Bank Imphal,commercial,single_phase,Commercial HT,Churachandpur,Sangaikot,"Sangaikot, Churachandpur, Manipur",24.34121,93.709186,21.21,MNP975126,2020-09-21,42.42,False
MN-CHA-000774,Thoiba Simte,residential,single_phase,BPL Category,Chandel,Moreh,"Moreh, Chandel, Manipur",24.382204,94.272283,4.71,MNP974767,2020-06-08,9.43,False
MN-CHU-000775,Sorokhaibam Chothe,residential,single_phase,Domestic LT-II,Churachandpur,Tipaimukh,"Tipaimukh, Churachandpur, Manipur",24.391186,93.696406,5.21,MNP617000,2023-08-19,10.41,False
MN-UKH-000776,Maipaksana Zeliang,residential,three_phase,BPL Category,Ukhrul,Jessami,"Jessami, Ukhrul, Manipur",25.191012,94.46424,1.51,MNP819231,2021-05-03,3.01,False
MN-IMP-000777,Steel Plant Imphal,industrial,three_phase,Small Scale Industry,Imphal West,Chingmeirong,"Chingmeirong, Imphal West, Manipur",24.794548,93.883579,81.22,MNP703207,2023-11-28,162.43,False
MN-THO-000778,Paona Bazaar,commercial,single_phase,Commercial HT,Thoubal,Leisho,"Leisho, Thoubal, Manipur",24.605952,94.040569,29.81,MNP826959,2023-03-31,59.63,False
MN-IMP-000779,Bidyarani Mao,residential,single_phase,Domestic LT-II,Imphal East,Sagolband,"Sagolband, Imphal East, Manipur",24.788014,93.956869,3.55,MNP655338,2020-06-03,7.11,False
MN-BIS-000780,Loktak Power Station,industrial,three_phase,Small Scale Industry,Bishnupur,Moirang,"Moirang, Bishnupur, Manipur",24.586905,93.768154,107.03,MNP889188,2023-01-25,214.06,False
MN-UKH-000781,Waikhom Vaiphei,residential,single_phase,Domestic LT-II,Ukhrul,Lunghar,"Lunghar, Ukhrul, Manipur",25.150236,94.314202,1.86,MNP963308,2023-03-14,3.72,False
MN-CHU-000782,Bidyarani Angami,residential,three_phase,Domestic LT-I,Churachandpur,Singngat,"Singngat, Churachandpur, Manipur",24.353216,93.791259,4.51,MNP207392,2022-10-13,9.02,False
MN-BIS-000783,Khundrakpam Thangal,residential,three_phase,Domestic LT-I,Bishnupur,Kumbi,"Kumbi, Bishnupur, Manipur",24.617867,93.804288,4.17,MNP958620,2023-04-09,8.34,False
MN-CHA-000784,Babina Diagnostics,commercial,three_phase,Commercial LT,Chandel,Khudengthabi,"Khudengthabi, Chandel, Manipur",24.302026,94.190829,37.18,MNP956727,2021-07-11,74.36,False
MN-UKH-000785,Babina Diagnostics,commercial,single_phase,Commercial LT,Ukhrul,Kamjong,"Kamjong, Ukhrul, Manipur",25.122515,94.47474,31.03,MNP333159,2023-04-14,62.06,False
MN-THO-000786,Babina Diagnostics,commercial,single_phase,Commercial LT,Thoubal,Wabagai,"Wabagai, Thoubal, Manipur",24.612056,94.085368,9.66,MNP182423,2021-08-15,19.32,False
MN-IMP-000787,Oken Kabui,residential,single_phase,Domestic LT-I,Imphal West,Singjamei,"Singjamei, Imphal West, Manipur",24.787378,93.88995,1.55,MNP305888,2023-05-27,3.11,False
MN-IMP-000788,Maibam Chanu,residential,single_phase,BPL Category,Imphal East,Koirengei,"Koirengei, Imphal East, Manipur",24.809542,93.950653,3.69,MNP110771,2019-10-10,7.37,False
MN-IMP-000789,Bijoy Hmar,residential,single_phase,Domestic LT-II,Imphal West,Irilbung,"Irilbung, Imphal West, Manipur",24.790404,93.883062,2.05,MNP130680,2023-07-01,4.11,False
MN-CHU-000790,Victoria Paite,residential,three_phase,BPL Category,Churachandpur,Mualkoi,"Mualkoi, Churachandpur, Manipur",24.383796,93.701475,4.78,MNP742731,2022-08-25,9.56,False
MN-IMP-000791,Usham Kom,residential,single_phase,Domestic LT-II,Imphal West,Singjamei,"Singjamei, Imphal West, Manipur",24.79566,93.939192,4.62,MNP280117,2019-10-11,9.23,False
MN-IMP-000792,Waikhom Thadou,residential,single_phase,Domestic LT-I,Imphal West,Uripok,"Uripok, Imphal West, Manipur",24.780095,93.927108,2.74,MNP289633,2022-01-06,5.48,False
MN-SEN-000793,Steel Plant Imphal,industrial,three_phase,Industrial LT,Senapati,Maram,"Maram, Senapati, Manipur",25.261263,94.107797,111.43,MNP527376,2023-05-16,222.85,False
MN-UKH-000794,Nirmalabas High School,commercial,single_phase,Commercial LT,Ukhrul,Phungyar,"Phungyar, Ukhrul, Manipur",25.159676,94.464484,35.37,MNP619900,2019-09-24,70.74,False
MN-CHU-000795,Rajkumar Anal,residential,single_phase,Domestic LT-II,Churachandpur,Sangaikot,"Sangaikot, Churachandpur, Manipur",24.437495,93.714648,2.93,MNP397388,2021-06-11,5.87,False
MN-CHU-000796,Yendrembam Tangkhul,residential,single_phase,Domestic LT-II,Churachandpur,Thanlon,"Thanlon, Churachandpur, Manipur",24.38733,93.705676,4.2,MNP297955,2023-08-13,8.41,False
MN-CHA-000797,The Classic Hotel,commercial,single_phase,Shops & Establishments,Chandel,Khudengthabi,"Khudengthabi, Chandel, Manipur",24.441117,94.206522,19.67,MNP615530,2020-03-27,39.35,False
MN-CHA-000798,Yumnam Simte,residential,single_phase,BPL Category,Chandel,Molnoi,"Molnoi, Chandel, Manipur",24.333372,94.129159,2.14,MNP719244,2023-06-08,4.28,False
MN-THO-000799,Yumnam Angami,residential,single_phase,Domestic LT-II,Thoubal,Kakching,"Kakching, Thoubal, Manipur",24.68901,94.001882,2.2,MNP228725,2022-09-13,4.39,False
MN-CHA-000800,Shamu Automobile,commercial,three_phase,Shops & Establishments,Chandel,Chakpikarong,"Chakpikarong, Chandel, Manipur",24.30509,94.193747,28.2,MNP519677,2022-01-03,56.4,False
MN-SEN-000801,Ongbi Thangal,residential,single_phase,Domestic LT-II,Senapati,Liyai,"Liyai, Senapati, Manipur",25.268121,93.964342,3.34,MNP613111,2021-03-20,6.69,False
MN-THO-000802,Manihar Meitei,residential,single_phase,Domestic LT-II,Thoubal,Thoubal Bazar,"Thoubal Bazar, Thoubal, Manipur",24.631122,94.051568,4.23,MNP811047,2023-11-09,8.45,False
MN-SEN-000803,Bamboo Processing Unit,industrial,three_phase,Industrial HT,Senapati,Karong,"Karong, Senapati, Manipur",25.272919,93.993579,198.09,MNP260155,2022-04-22,396.17,False
MN-IMP-000804,Elangbam Hmar,residential,single_phase,Domestic LT-II,Imphal West,Singjamei,"Singjamei, Imphal West, Manipur",24.78178,93.928179,2.13,MNP614064,2021-03-05,4.26,False
MN-UKH-000805,Nabachandra Chanu,residential,three_phase,Domestic LT-I,Ukhrul,Pushing,"Pushing, Ukhrul, Manipur",25.097118,94.305507,3.77,MNP502265,2021-06-25,7.55,False
MN-SEN-000806,Sanahanbi Chanu,residential,single_phase,BPL Category,Senapati,Liyai,"Liyai, Senapati, Manipur",25.392803,94.026841,1.68,MNP917241,2022-04-22,3.35,False
MN-THO-000807,Sunrise School,commercial,single_phase,Shops & Establishments,Thoubal,Heirok,"Heirok, Thoubal, Manipur",24.603096,94.008198,12.7,MNP507980,2021-04-09,25.4,False
MN-CHA-000808,Moirang Pheijom,commercial,three_phase,Commercial HT,Chandel,Molnoi,"Molnoi, Chandel, Manipur",24.30467,94.226864,22.4,MNP689567,2023-02-16,44.8,False
MN-SEN-000809,Naoba Poumai,residential,single_phase,Domestic LT-II,Senapati,Purul,"Purul, Senapati, Manipur",25.257849,94.130017,2.02,MNP903702,2022-05-30,4.05,False
MN-IMP-000810,Moirangthem Maram,residential,single_phase,BPL Category,Imphal East,Thangmeiband,"Thangmeiband, Imphal East, Manipur",24.846914,93.951978,5.5,MNP712333,2023-11-08,11.0,False
MN-UKH-000811,Lamlong Market,commercial,single_phase,Commercial HT,Ukhrul,Litan,"Litan, Ukhrul, Manipur",25.120589,94.465341,39.48,MNP531939,2022-01-13,78.96,False
MN-BIS-000812,Gokul Monsang,residential,single_phase,BPL Category,Bishnupur,Kumbi,"Kumbi, Bishnupur, Manipur",24.578841,93.89417,3.25,MNP168681,2022-04-18,6.51,False
MN-THO-000813,Sanahanbi Thangal,residential,single_phase,Domestic LT-II,Thoubal,Thoubal Bazar,"Thoubal Bazar, Thoubal, Manipur",24.638551,94.001058,3.94,MNP695642,2021-02-12,7.87,False
MN-CHU-000814,SBI Imphal Branch,commercial,three_phase,Commercial HT,Churachandpur,Churachandpur Town,"Churachandpur Town, Churachandpur, Manipur",24.323122,93.733057,25.11,MNP496086,2020-10-21,50.21,False
MN-IMP-000815,Joykumar Kom,residential,single_phase,BPL Category,Imphal West,Kongba,"Kongba, Imphal West, Manipur",24.803333,93.938355,3.48,MNP950874,2019-09-19,6.96,False
MN-THO-000816,Waikhom Zeliang,residential,single_phase,BPL Category,Thoubal,Leisho,"Leisho, Thoubal, Manipur",24.630233,93.9889,2.38,MNP988494,2019-08-04,4.75,False
MN-BIS-000817,Memcha Monsang,residential,three_phase,Domestic LT-II,Bishnupur,Ningthoukhong,"Ningthoukhong, Bishnupur, Manipur",24.555765,93.801367,2.72,MNP943687,2022-09-27,5.43,False
MN-IMP-000818,Bijoy Angami,residential,single_phase,BPL Category,Imphal West,Irilbung,"Irilbung, Imphal West, Manipur",24.817649,93.91904,3.06,MNP940104,2021-01-10,6.13,False
MN-BIS-000819,Gokul Monsang,residential,single_phase,Domestic LT-II,Bishnupur,Kwasiphai,"Kwasiphai, Bishnupur, Manipur",24.608047,93.77088,3.5,MNP553939,2020-04-14,7.0,False
MN-BIS-000820,Oinam Kharam,residential,single_phase,BPL Category,Bishnupur,Laphupat Tera,"Laphupat Tera, Bishnupur, Manipur",24.612623,93.823335,3.31,MNP289373,2023-11-25,6.62,False
MN-THO-000821,Lanchenbi Thangal,residential,single_phase,BPL Category,Thoubal,Leisho,"Leisho, Thoubal, Manipur",24.699385,94.082047,4.31,MNP658596,2020-07-23,8.61,False
MN-SEN-000822,Reliance Fresh Imphal,commercial,single_phase,Commercial LT,Senapati,Karong,"Karong, Senapati, Manipur",25.313875,94.074132,14.04,MNP481969,2021-05-30,28.09,False
MN-THO-000823,Bidyarani Anal,residential,three_phase,Domestic LT-I,Thoubal,Yairipok,"Yairipok, Thoubal, Manipur",24.639514,93.955919,3.64,MNP764721,2022-11-12,7.28,False
MN-CHU-000824,Big Bazaar Imphal,commercial,single_phase,Shops & Establishments,Churachandpur,Henglep,"Henglep, Churachandpur, Manipur",24.381454,93.684162,38.83,MNP730437,2022-09-06,77.66,False
MN-IMP-000825,Ibomcha Chothe,residential,single_phase,Domestic LT-II,Imphal West,Keishampat,"Keishampat, Imphal West, Manipur",24.813662,93.93055,3.9,MNP586706,2021-04-13,7.8,False
MN-SEN-000826,Thokchom Paite,residential,single_phase,Domestic LT-I,Senapati,Tadubi,"Tadubi, Senapati, Manipur",25.373994,93.97613,5.06,MNP370948,2019-07-30,10.11,False
MN-THO-000827,HDFC Bank Imphal,commercial,three_phase,Commercial LT,Thoubal,Thoubal Bazar,"Thoubal Bazar, Thoubal, Manipur",24.612482,94.069132,16.46,MNP188006,2022-03-31,32.92,False
MN-IMP-000828,Devi Rongmei,residential,three_phase,BPL Category,Imphal West,Kakching,"Kakching, Imphal West, Manipur",24.811396,93.946083,2.17,MNP983687,2023-03-21,4.34,False
MN-IMP-000829,Hemabati Haokip,residential,single_phase,Domestic LT-I,Imphal West,Naoremthong,"Naoremthong, Imphal West, Manipur",24.782387,93.948669,3.68,MNP910749,2022-04-01,7.35,False
MN-SEN-000830,Lanchenbi Simte,residential,single_phase,Domestic LT-I,Senapati,Maram,"Maram, Senapati, Manipur",25.37271,94.067746,3.19,MNP387883,2021-07-16,6.38,False
MN-IMP-000831,Ibemhal Anal,residential,single_phase,Domestic LT-II,Imphal East,Koirengei,"Koirengei, Imphal East, Manipur",24.800005,93.944226,4.93,MNP815903,2022-08-16,9.86,False
MN-THO-000832,Cement Corporation Manipur,industrial,three_phase,Small Scale Industry,Thoubal,Lilong,"Lilong, Thoubal, Manipur",24.638654,94.026691,118.77,MNP485602,2022-04-11,237.54,False
MN-IMP-000833,Maibam Khoibu,residential,single_phase,BPL Category,Imphal East,Porompat,"Porompat, Imphal East, Manipur",24.82041,93.99059,5.91,MNP834649,2021-12-20,11.83,False
MN-IMP-000834,Gomti Restaurant,commercial,three_phase,Commercial HT,Imphal West,Naoremthong,"Naoremthong, Imphal West, Manipur",24.778531,93.937926,32.35,MNP108248,2021-10-20,64.69,False
MN-CHU-000835,BT Road Market,commercial,three_phase,Commercial LT,Churachandpur,Henglep,"Henglep, Churachandpur, Manipur",24.386029,93.793407,14.02,MNP411870,2022-10-29,28.03,False
MN-THO-000836,Reliance Fresh Imphal,commercial,single_phase,Shops & Establishments,Thoubal,Heirok,"Heirok, Thoubal, Manipur",24.610926,94.078094,21.77,MNP526024,2019-07-31,43.54,False
MN-IMP-000837,Bidyarani Angami,residential,single_phase,Domestic LT-I,Imphal West,Kongba,"Kongba, Imphal West, Manipur",24.809288,93.942516,1.78,MNP964446,2023-02-08,3.56,False
